,Token,Score,Syllable_Count,Word_length,IsComplex
397,attention,0,4,9,1
398,compared,0,0,8,0
399,non,0,1,3,0
400,gamers,0,2,6,0
401,somewhat,0,3,8,1
402,predictable,0,4,11,1
403,practice,0,3,8,1
404,effect,0,2,6,0
405,occurs,0,2,6,0
406,peripheral,0,4,10,1
407,central,0,2,7,0
408,visual,0,3,6,1
409,attention,0,4,9,1
410,sufferers,-1,3,9,1
411,amblyopia,0,4,9,1
412,dimness,0,2,7,0
413,blurring,-1,2,8,0
414,eyesight,0,3,8,1
415,due,0,2,3,0
416,fault,-1,2,5,0
417,transmission,0,4,12,1
418,eye,0,2,3,0
419,brain,0,2,5,0
420,video,0,3,5,1
421,games,0,0,5,0
422,helpful,1,2,7,0
423,Musculoskeletal,0,6,15,1
424,problems,-1,2,8,0
425,Persistent,0,3,10,1
426,gamers,0,2,6,0
427,also,0,2,4,0
428,suffer,-1,2,6,0
429,musculoskeletal,0,6,15,1
430,problems,-1,2,8,0
431,survey,0,2,6,0
432,children,0,2,8,0
433,indicated,0,0,9,0
434,increased,0,0,9,0
435,physical,0,2,8,0
436,complaints,-1,3,10,1
437,associated,0,0,10,0
438,video,0,3,5,1
439,game,0,2,4,0
440,playing,0,2,7,0
441,complaints,-1,3,10,1
442,range,0,2,5,0
443,pain,-1,2,4,0
444,hands,0,1,5,0
445,wrists,0,1,6,0
446,back,0,1,4,0
447,neck,0,1,4,0
448,Furthermore,0,4,11,1
449,case,0,2,4,0
450,report,0,2,6,0
451,involving,0,3,9,1
452,nine,0,2,4,0
453,year,0,2,4,0
454,old,0,1,3,0
455,teenager,0,4,8,1
456,referenced,0,0,10,0
457,Playstation,0,4,11,1
458,thumb,0,1,5,0
459,Playstation,0,4,11,1
460,thumb,0,1,5,0
461,characterized,0,0,13,0
462,numbness,0,2,8,0
463,blister,-1,2,7,0
464,caused,0,0,6,0
465,friction,-1,3,8,1
466,thumb,0,1,5,0
467,controller,0,3,10,1
468,rapid,1,2,5,0
469,persistent,0,3,10,1
470,gameplay,0,3,8,1
471,Using,0,2,5,0
472,dermoscopy,0,3,10,1
473,dermatologists,0,5,14,1
474,discovered,0,0,10,0
475,hemorrhages,0,0,11,0
476,onycholysis,0,3,11,1
477,loosening,0,4,9,1
478,separation,0,5,10,1
479,fingernail,0,4,10,1
480,patient,1,3,7,1
481,presented,0,0,9,0
482,hyperkeratosis,0,5,14,1
483,Also,0,2,4,0
484,tendon,0,2,6,0
485,injuries,0,0,8,0
486,tendinosis,0,4,10,1
487,hands,0,1,5,0
488,wrists,0,1,6,0
489,tendon,0,2,6,0
490,overuse,0,4,7,1
491,another,0,3,7,1
492,health,0,2,6,0
493,problem,-1,2,7,0
494,associated,0,0,10,0
495,video,0,3,5,1
496,game,0,2,4,0
497,playing,0,2,7,0
498,Furthermore,0,4,11,1
499,another,0,3,7,1
500,case,0,2,4,0
501,report,0,2,6,0
502,New,0,1,3,0
503,England,0,2,7,0
504,Journal,0,3,7,1
505,Medicine,0,4,8,1
506,reported,0,0,8,0
507,fracture,-1,3,8,1
508,base,0,2,4,0
509,metatarsal,0,4,10,1
510,people,0,3,6,1
511,play,0,1,4,0
512,Wii,0,2,3,0
513,video,0,3,5,1
514,games,0,0,5,0
515,condition,0,4,9,1
516,termed,0,0,6,0
517,perhaps,0,2,7,0
518,sarcastically,-1,4,13,1
519,Wii,0,2,3,0
520,fracture,-1,3,8,1
521,also,0,2,4,0
522,postural,0,3,8,1
523,problems,-1,2,8,0
524,associated,0,0,10,0
525,persistent,0,3,10,1
526,playing,0,2,7,0
527,video,0,3,5,1
528,games,0,0,5,0
529,although,0,3,8,1
530,ergonomic,0,4,9,1
531,measures,0,0,8,0
532,including,0,3,9,1
533,chair,0,2,5,0
534,monitor,0,3,7,1
535,position,0,4,8,1
536,could,0,2,5,0
537,potentially,0,4,11,1
538,improve,1,3,7,1
539,postural,0,3,8,1
540,problems,-1,2,8,0
541,associated,0,0,10,0
542,video,0,3,5,1
543,game,0,2,4,0
544,playing,0,2,7,0
545,Obesity,0,3,7,1
546,overweight,-1,4,10,1
547,Playing,0,2,7,0
548,video,0,3,5,1
549,games,0,0,5,0
550,consistently,1,3,12,1
551,associated,0,0,10,0
552,obesity,0,3,7,1
553,maybe,0,2,5,0
554,related,0,0,7,0
