,Token,Score,Syllable_Count,Word_length,IsComplex
390,dissemination,0,6,13,1
391,unilateral,0,5,10,1
392,transfers,0,2,9,0
393,various,0,4,7,1
394,government,0,3,10,1
395,schemes,0,0,7,0
396,PM,0,0,2,0
397,Kisan,0,2,5,0
398,Scheme,0,2,6,0
399,Indian,0,3,6,1
400,farmer,0,2,6,0
401,receives,0,0,8,0
402,payment,0,2,7,0
403,INR,0,1,3,0
404,6000,0,0,4,0
405,installments,0,3,12,1
406,every,0,2,5,0
407,year,0,2,4,0
408,6000,0,0,4,0
409,GOI,0,2,3,0
410,disbursed,0,0,9,0
411,INR,0,1,3,0
412,2000,0,0,4,0
413,immediately,0,5,11,1
414,government,0,3,10,1
415,made,0,2,4,0
416,provision,0,4,9,1
417,providing,0,3,9,1
418,2,0,0,1,0
419,installments,0,3,12,1
420,INR,0,1,3,0
421,1000,0,0,4,0
422,next,0,1,4,0
423,months,0,1,6,0
424,already,0,3,7,1
425,availing,0,4,8,1
426,old,0,1,3,0
427,ages,0,0,4,0
428,women,0,2,5,0
429,disability,0,4,10,1
430,pension,0,3,7,1
431,women,0,2,5,0
432,Jan,0,1,3,0
433,Dhan,0,1,4,0
434,account,0,3,7,1
435,holders,0,2,7,0
436,receive,0,4,7,1
437,INR,0,1,3,0
438,500,0,0,3,0
439,next,0,1,4,0
440,months,0,1,6,0
441,government,0,3,10,1
442,assured,0,0,7,0
443,availability,0,6,12,1
444,cooking,0,3,7,1
445,gas,0,1,3,0
446,providing,0,3,9,1
447,1,0,0,1,0
448,LPG,0,0,3,0
449,cylinder,0,2,8,0
450,next,0,1,4,0
451,months,0,1,6,0
452,8,0,0,1,0
453,3,0,0,1,0
454,crores,0,0,6,0
455,people,0,3,6,1
456,covered,0,0,7,0
457,Ujjwal,0,2,6,0
458,Yojna,0,2,5,0
459,government,0,3,10,1
460,order,0,2,5,0
461,prevent,0,2,7,0
462,deterioration,-1,7,13,1
463,encourage,1,5,9,1
464,entrepreneurial,0,7,15,1
465,spirit,0,2,6,0
466,already,0,3,7,1
467,discriminated,0,0,13,0
468,rural,0,2,5,0
469,women,0,2,5,0
470,government,0,3,10,1
471,made,0,2,4,0
472,provision,0,4,9,1
473,Women,0,2,5,0
474,SHG,0,0,3,0
475,receive,0,4,7,1
476,collateral,0,4,10,1
477,free,0,2,4,0
478,loans,0,2,5,0
479,INR,0,1,3,0
480,20,0,0,2,0
481,Lakhs,0,1,5,0
482,NRLM,0,0,4,0
483,National,0,4,8,1
484,Rural,0,2,5,0
485,Livelihood,0,5,10,1
486,Mission,0,3,7,1
487,government,0,3,10,1
488,also,0,2,4,0
489,enhanced,1,0,8,0
490,payment,0,2,7,0
491,MGNREGA,0,2,7,0
492,INR,0,1,3,0
493,180,0,0,3,0
494,day,0,1,3,0
495,INR,0,1,3,0
496,202,0,0,3,0
497,day,0,1,3,0
498,government,0,3,10,1
499,also,0,2,4,0
500,taken,0,2,5,0
501,upon,0,2,4,0
502,provide,0,3,7,1
503,EPF,0,1,3,0
504,contributions,0,5,13,1
505,12,0,0,2,0
506,basic,0,2,5,0
507,salaries,0,0,8,0
508,employees,0,0,9,0
509,employers,0,3,9,1
510,next,0,1,4,0
511,months,0,1,6,0
512,order,0,2,5,0
513,ensure,0,3,6,1
514,household,0,4,9,1
515,liquidity,0,4,9,1
516,employees,0,0,9,0
517,withdraw,0,2,8,0
518,EPF,0,1,3,0
519,accounts,0,3,8,1
520,balance,0,3,7,1
521,75,0,0,2,0
522,GOI,0,2,3,0
523,also,0,2,4,0
524,providing,0,3,9,1
525,insurance,0,4,9,1
526,coverage,0,4,8,1
527,INR,0,1,3,0
528,50,0,0,2,0
529,lakh,0,1,4,0
530,tenure,0,3,6,1
531,3,0,0,1,0
532,months,0,1,6,0
533,22,0,0,2,0
534,lakh,0,1,4,0
535,health,0,2,6,0
536,workers,0,2,7,0
537,government,0,3,10,1
538,hospitals,0,3,9,1
539,inclusive,0,4,9,1
540,ASHA,0,2,4,0
541,workers,0,2,7,0
542,medical,0,3,7,1
543,sanitary,0,3,8,1
544,workers,0,2,7,0
545,paramedics,0,4,10,1
546,finance,0,3,7,1
547,minister,0,3,8,1
548,Nirmala,0,3,7,1
549,Sitaraman,0,4,9,1
550,also,0,2,4,0
551,pointed,0,0,7,0
552,increased,0,0,9,0
553,money,0,2,5,0
554,supply,0,1,6,0
555,combined,0,0,8,0
556,dollar,0,2,6,0
557,swap,0,1,4,0
558,USA,0,2,3,0
559,help,0,1,4,0
560,curb,0,1,4,0
561,inflammatory,-1,4,12,1
562,effect,0,2,6,0
563,also,0,2,4,0
564,Shaktikanta,0,4,11,1
565,Das,0,1,3,0
566,RBI,0,1,3,0
567,chief,0,2,5,0
568,announced,0,0,9,0
569,monetary,0,3,8,1
570,relief,1,3,6,1
571,package,0,3,7,1
572,economy,0,3,7,1
573,seemed,0,0,6,0
574,regain,0,3,6,1
575,investor,0,3,8,1
576,confidence,1,4,10,1
577,national,0,4,8,1
578,stock,0,1,5,0
579,indices,0,0,7,0
580,rallied,0,0,7,0
581,following,0,3,9,1
582,elements,0,3,8,1
583,package,0,3,7,1
584,repo,0,2,4,0
585,rate,0,2,4,0
586,rate,0,2,4,0
587,commercial,0,4,10,1
588,banks,0,1,5,0
589,avail,0,3,5,1
590,loans,0,2,5,0
591,RBI,0,1,3,0
592,RBI,0,1,3,0
593,cut,0,1,3,0
594,Repo,0,2,4,0
595,Rate,0,2,4,0
596,75,0,0,2,0
597,basis,0,2,5,0
598,points,0,2,6,0
599,5,0,0,1,0
600,15,0,0,2,0
601,4,0,0,1,0
602,4,0,0,1,0
603,reduction,0,4,9,1
604,cost,0,1,4,0
605,borrowing,0,3,9,1
606,RBI,0,1,3,0
607,gives,0,0,5,0
608,commercial,0,4,10,1
609,banks,0,1,5,0
610,incentive,0,4,9,1
611,enjoy,1,2,5,0
612,increased,0,0,9,0
613,margins,0,2,7,0
614,borrowing,0,3,9,1
615,relatively,0,4,10,1
616,lower,0,2,5,0
617,rate,0,2,4,0
618,past,0,1,4,0
619,investing,0,3,9,1
620,rate,0,2,4,0
621,e,0,1,1,0
622,granting,0,2,8,0
623,loans,0,2,5,0
624,businesses,0,0,10,0
625,households,0,4,10,1
626,Cut,0,1,3,0
627,Reverse,0,3,7,1
628,Repo,0,2,4,0
629,Rate,0,2,4,0
630,25,0,0,2,0
631,basis,0,2,5,0
632,points,0,2,6,0
633,4,0,0,1,0
634,3,0,0,1,0
635,5,0,0,1,0
636,reverse,0,3,7,1
637,repo,0,2,4,0
638,rate,0,2,4,0
639,rate,0,2,4,0
640,banks,0,1,5,0
641,park,0,1,4,0
642,funds,0,1,5,0
643,RBI,0,1,3,0
644,primarily,0,3,9,1
645,implies,0,0,7,0
646,reduction,0,4,9,1
647,interest,0,3,8,1
648,rate,0,2,4,0
649,banks,0,1,5,0
650,earn,0,2,4,0
651,parking,0,2,7,0
