,Token,Score,Syllable_Count,Word_length,IsComplex
513,stories,0,0,7,0
514,story,0,1,5,0
515,painful,-1,3,7,1
516,Labor,0,2,5,0
517,Chowk,0,1,5,0
518,Noida,0,3,5,1
519,numerous,0,4,8,1
520,stories,0,0,7,0
521,people,0,3,6,1
522,conveying,0,3,9,1
523,problems,-1,2,8,0
524,asking,0,2,6,0
525,help,0,1,4,0
526,Chowk,0,1,5,0
527,main,0,2,4,0
528,know,0,1,4,0
529,men,0,1,3,0
530,looking,0,3,7,1
531,work,1,1,4,0
532,Quite,0,3,5,1
533,men,0,1,3,0
534,gather,0,2,6,0
535,morning,0,2,7,0
536,get,0,1,3,0
537,work,1,1,4,0
538,order,0,2,5,0
539,feed,0,0,4,0
540,families,0,0,8,0
541,least,0,2,5,0
542,roti,0,2,4,0
543,virus,-1,2,5,0
544,even,0,2,4,0
545,snatched,0,0,8,0
546,plates,0,0,6,0
547,known,0,1,5,0
548,movie,0,3,5,1
549,Indian,0,3,6,1
550,cinemas,0,3,7,1
551,Coolie,0,4,6,1
552,says,0,1,4,0
553,laborers,0,3,8,1
554,get,0,1,3,0
555,pay,0,1,3,0
556,till,0,1,4,0
557,sweat,0,2,5,0
558,dries,0,0,5,0
559,people,0,3,6,1
560,anyhow,0,2,6,0
561,need,0,0,4,0
562,money,0,2,5,0
563,day,0,1,3,0
564,feed,0,0,4,0
565,families,0,0,8,0
566,uncontrollable,0,5,14,1
567,situations,0,5,10,1
568,times,0,0,5,0
569,forced,0,0,6,0
570,eat,0,2,3,0
571,filth,-1,1,5,0
572,muck,0,1,4,0
573,sickness,-1,2,8,0
574,might,0,1,5,0
575,kill,-1,1,4,0
576,people,0,3,6,1
577,hunger,0,2,6,0
578,stained,0,0,7,0
579,water,0,2,5,0
580,definitely,0,4,10,1
581,stories,0,0,7,0
582,never,0,2,5,0
583,end,0,1,3,0
584,meant,0,2,5,0
585,happen,0,2,6,0
586,hope,0,2,4,0
587,situation,0,5,9,1
588,order,0,2,5,0
589,provide,0,3,7,1
590,relief,1,3,6,1
591,Also,0,2,4,0
592,would,0,2,5,0
593,imagine,0,4,7,1
594,movie,0,3,5,1
595,Six,0,1,3,0
596,feet,0,2,4,0
597,apart,0,2,5,0
598,would,0,2,5,0
599,acted,0,0,5,0
600,reality,0,3,7,1
601,solutions,0,4,9,1
602,related,0,0,7,0
603,pandemic,0,3,8,1
604,came,0,2,4,0
605,swiftly,0,1,7,0
606,rapidly,0,2,7,0
607,help,0,1,4,0
608,support,1,2,7,0
