,Token,Score,Syllable_Count,Word_length,IsComplex
507,comparison,0,4,10,1
508,stay,0,1,4,0
509,long,0,1,4,0
510,affect,0,2,6,0
511,personal,0,3,8,1
512,relations,0,4,9,1
513,life,0,2,4,0
514,cost,0,1,4,0
515,Blackcoffer,0,3,11,1
516,Insights,0,2,8,0
517,18,0,0,2,0
518,Archit,0,2,6,0
519,Khandelwal,0,3,10,1
520,Shishukunj,0,3,10,1
521,International,0,6,13,1
522,School,0,2,6,0
523,Indore,0,3,6,1
