,Token,Score,Syllable_Count,Word_length,IsComplex
311,much,0,1,4,0
312,disintegrated,-1,0,13,0
313,manner,0,2,6,0
314,economies,0,0,9,0
315,deaths,0,2,6,0
316,due,0,2,3,0
317,coronavirus,0,5,11,1
318,take,0,2,4,0
319,time,0,2,4,0
320,recover,1,3,7,1
321,economy,0,3,7,1
322,gone,0,2,4,0
323,2,0,0,1,0
324,years,0,2,5,0
325,back,0,1,4,0
326,economy,0,3,7,1
327,revived,0,0,7,0
328,government,0,3,10,1
329,makes,0,0,5,0
330,strict,-1,1,6,0
331,measures,0,0,8,0
332,coronavirus,0,5,11,1
333,cured,0,0,5,0
334,vaccine,0,3,7,1
335,Blackcoffer,0,3,11,1
336,Insights,0,2,8,0
337,16,0,0,2,0
338,AMAN,0,2,4,0
339,MAINI,0,3,5,1
340,CHANDERPRABHU,0,4,13,1
341,JAIN,0,2,4,0
342,COLLEGE,0,3,7,1
343,HIGHER,0,2,6,0
344,STUDIE,0,3,6,1
345,SCHOOL,0,2,6,0
346,LAW,0,1,3,0
